# nprocs, nthreads, total, comm, grid, idle, write
4,21,0.841861,0.028821,0.180985,0.040985,0.633984
4,21,1.467258,0.041098,0.191000,0.053251,1.246825
4,22,0.891502,0.040638,0.189007,0.052507,0.673898
4,22,1.460362,0.040875,0.190557,0.052834,1.241127
4,22,0.906069,0.045221,0.194548,0.057286,0.682817
4,22,1.086739,0.039670,0.189361,0.051670,0.869580
4,22,0.883471,0.038983,0.189070,0.050861,0.667118
4,23,0.888871,0.033439,0.172503,0.046346,0.690069
4,23,0.798213,0.035215,0.174327,0.048091,0.597849
4,23,0.924591,0.033652,0.172260,0.045432,0.725839
4,23,0.846097,0.031500,0.177997,0.043398,0.649491
4,23,0.925519,0.045627,0.177074,0.058108,0.714095
4,24,0.903700,0.037887,0.172605,0.050310,0.700308
4,24,1.130365,0.048858,0.181611,0.061019,0.916192
4,24,1.146533,0.036445,0.173135,0.048191,0.945592
4,24,1.002815,0.040994,0.175805,0.053373,0.797060
4,25,4.934064,0.058201,3.357885,0.077351,1.535468
4,25,4.485194,0.046544,3.353005,0.062429,1.098724
4,25,4.783489,0.053105,3.352638,0.072837,1.386901
4,25,4.676233,0.078975,3.375062,0.098832,1.252970
4,25,4.955920,0.050593,3.349195,0.072277,1.559224
4,26,4.980462,0.051311,3.275890,0.071679,1.659885
4,26,4.458095,0.050131,3.277706,0.071120,1.139500
4,26,4.594818,0.046963,3.277037,0.068962,1.277975
4,26,4.502117,0.051177,3.272872,0.073023,1.181756
4,26,4.827288,0.050694,3.270727,0.070813,1.510999
4,27,4.498775,0.053083,3.144794,0.074297,1.299680
4,27,4.356512,0.049788,3.146319,0.067168,1.165855
4,27,4.479951,0.048647,3.143611,0.067902,1.287489
4,27,4.394339,0.048156,3.151652,0.067828,1.202234
4,27,4.555319,0.052302,3.145960,0.069662,1.363123
4,28,4.344243,0.053633,3.017500,0.069632,1.283464
4,28,4.308107,0.046777,3.012798,0.065854,1.250059
4,28,4.367640,0.051729,3.015046,0.072661,1.302174
4,28,4.262265,0.051133,3.017335,0.074794,1.193528
4,28,4.497082,0.051397,3.016061,0.073000,1.431480
4,29,4.344828,0.052402,2.945612,0.071596,1.350719
4,29,4.310488,0.051036,2.943087,0.070599,1.316406
4,29,4.279187,0.049854,2.950045,0.069569,1.286815
4,29,4.211070,0.054938,2.952717,0.075486,1.209061
4,29,4.327363,0.064775,2.962718,0.085858,1.317860
4,30,4.445076,0.056956,2.822366,0.074249,1.579180
4,30,4.119358,0.050281,2.818963,0.067584,1.258583
4,30,4.254770,0.053714,2.821699,0.072406,1.388401
4,30,4.217097,0.047300,2.822660,0.064660,1.360618
4,30,4.445933,0.048106,2.821080,0.066870,1.587249
4,31,4.390517,0.045999,2.746428,0.065506,1.601471
4,31,4.272553,0.050055,2.756967,0.069773,1.478457
4,31,4.046138,0.051399,2.754040,0.066933,1.254439
4,31,4.192903,0.051873,2.754086,0.072149,1.394605
4,31,4.255760,0.050899,2.759065,0.065909,1.467301
4,32,4.214917,0.043738,2.677766,0.067548,1.494651
4,32,4.252614,0.049336,2.678397,0.069231,1.529801
4,32,4.366793,0.050111,2.677339,0.073227,1.641542
4,32,4.530089,0.054324,2.681270,0.077398,1.799414
4,32,4.387092,0.051629,2.680622,0.086959,1.642701
4,33,4.688550,0.049376,2.563460,0.069367,2.088694
4,33,4.197160,0.050672,2.562766,0.068789,1.599813
4,33,4.134508,0.052254,2.558902,0.071079,1.533896
4,33,4.164132,0.051068,2.558633,0.068421,1.568733
4,33,4.489583,0.054684,2.555131,0.070118,1.889686
4,34,4.063644,0.054090,2.487952,0.070585,1.533035
4,34,4.027728,0.052932,2.487726,0.071158,1.495882
4,34,4.099743,0.050746,2.495983,0.067878,1.570922
4,34,4.134565,0.048313,2.484725,0.067331,1.603794
4,34,4.281087,0.048016,2.490070,0.068602,1.749056
4,35,4.027425,0.055822,2.422232,0.074469,1.555020
4,35,4.029271,0.053724,2.424450,0.074004,1.560557
4,35,3.999954,0.054103,2.422719,0.072671,1.532718
4,35,3.982776,0.055595,2.424962,0.073668,1.512103
4,35,4.021374,0.055140,2.430968,0.073413,1.550811
4,36,3.823038,0.055713,2.360536,0.073901,1.422156
4,36,3.997077,0.049341,2.365063,0.065450,1.600782
4,36,3.962237,0.047182,2.352688,0.065563,1.565410
4,36,4.021414,0.053262,2.359729,0.072100,1.618108
4,36,4.209071,0.048351,2.356627,0.066536,1.810902
4,37,3.896470,0.052707,2.299785,0.071406,1.559577
4,37,4.079172,0.059448,2.295762,0.078190,1.736460
4,37,4.046401,0.054530,2.293459,0.072840,1.708359
4,37,4.074354,0.050594,2.293069,0.069572,1.740725
4,37,3.873817,0.051380,2.293952,0.070043,1.538003
4,38,3.964045,0.056245,2.227758,0.070112,1.697104
4,38,3.888792,0.050131,2.224554,0.069772,1.620216
4,38,3.988216,0.048821,2.230615,0.068571,1.722344
4,38,4.086944,0.052433,2.227602,0.071974,1.815725
4,38,3.961941,0.052950,2.226570,0.078940,1.683691
4,39,4.042920,0.049741,2.220739,0.069358,1.782813
4,39,3.873906,0.052822,2.219641,0.072312,1.610577
4,39,3.880304,0.058633,2.224549,0.078871,1.609952
4,39,4.157639,0.081812,2.226047,0.104166,1.861899
4,39,3.920162,0.046589,2.213342,0.064142,1.664283
4,40,3.789814,0.049138,2.161418,0.070501,1.590103
4,40,3.848274,0.055021,2.160034,0.072977,1.643894
4,40,3.812788,0.053932,2.161876,0.072498,1.609422
4,40,3.887316,0.061789,2.169443,0.082180,1.673920
4,40,3.788813,0.052431,2.156732,0.070776,1.587370
4,41,4.122491,0.050619,2.097543,0.070058,1.987610
4,41,3.796510,0.054584,2.094921,0.073902,1.658615
4,41,3.991272,0.049883,2.092232,0.071839,1.855926
4,41,4.121882,0.050586,2.090778,0.068249,1.990160
4,41,3.730954,0.051885,2.091717,0.070303,1.594923
4,42,3.835346,0.056853,2.030744,0.075292,1.760344
4,42,3.894630,0.054679,2.027078,0.079314,1.817608
4,42,3.629183,0.052749,2.026672,0.074485,1.556848
4,42,3.707976,0.047740,2.032195,0.075026,1.632149
4,42,3.810515,0.054413,2.028979,0.074108,1.737596
4,43,4.210292,0.068026,2.036117,0.087291,2.124999
4,43,3.863102,0.049736,2.023612,0.067650,1.800684
4,43,4.252465,0.045397,2.026730,0.064717,2.191883
4,43,4.138696,0.050198,2.025028,0.069329,2.072742
4,43,3.808079,0.050108,2.023183,0.069402,1.742448
4,44,3.666778,0.056786,1.963367,0.081089,1.654764
4,44,4.271797,0.055205,1.962222,0.072026,2.268641
4,44,3.792359,0.070195,1.980551,0.089134,1.769375
4,44,3.694044,0.051838,1.960143,0.074896,1.687598
4,44,3.801641,0.053310,1.959769,0.072642,1.798097
4,45,3.875250,0.055628,1.897831,0.073873,1.933531
4,45,3.842268,0.053531,1.897290,0.072430,1.902738
4,45,3.930867,0.053585,1.895954,0.079539,1.983235
4,45,3.939252,0.054123,1.895175,0.071774,2.001692
4,45,4.370653,0.050609,1.893286,0.068892,2.436031
4,46,4.089363,0.055145,1.895304,0.072627,2.152368
4,46,4.444165,0.046807,1.888604,0.062407,2.516079
4,46,4.203246,0.053040,1.893664,0.072109,2.265641
4,46,4.495348,0.050550,1.890905,0.068525,2.561022
4,46,4.021695,0.053309,1.895109,0.071228,2.087393
4,47,4.150616,0.054276,1.835911,0.069987,2.282230
4,47,4.302481,0.056266,1.834567,0.074798,2.427295
4,47,3.954463,0.050217,1.832805,0.067750,2.086935
4,47,4.186768,0.050475,1.833965,0.068728,2.317249
4,47,4.409228,0.049872,1.833651,0.068002,2.541481
4,48,4.312129,0.057066,1.827384,0.074978,2.442410
4,48,4.363979,0.055559,1.826547,0.074216,2.494416
4,48,4.268114,0.053791,1.825527,0.072130,2.401234
4,48,4.129797,0.048426,1.819896,0.067885,2.265539
4,48,4.402965,0.052922,1.830080,0.071475,2.536788
4,49,4.147590,0.049810,1.759635,0.069206,2.345974
4,49,3.910473,0.060874,1.769856,0.078647,2.096717
4,49,4.515358,0.053539,1.764963,0.071256,2.709678
4,49,4.373124,0.057781,1.764936,0.076050,2.564618
4,49,3.975366,0.053121,1.761926,0.070394,2.172602
4,50,4.470535,0.057236,1.703124,0.075933,2.725926
4,50,4.228275,0.053045,1.701223,0.071757,2.487601
4,50,4.137130,0.055809,1.700445,0.074832,2.395211
4,50,4.083541,0.053129,1.703991,0.072113,2.344753
4,50,4.559135,0.058683,1.709874,0.077928,2.814282
4,51,4.483563,0.050232,1.701454,0.067291,2.749547
4,51,4.644029,0.054519,1.707047,0.073310,2.902708
4,51,4.262463,0.054250,1.696961,0.073637,2.521918
4,51,4.527376,0.058014,1.703134,0.076405,2.783885
4,51,4.093809,0.054239,1.697377,0.071120,2.356246
4,52,4.714474,0.056632,1.695824,0.075475,2.975994
4,52,4.567629,0.052919,1.691881,0.070644,2.836741
4,52,4.366921,0.048687,1.689646,0.069182,2.634749
4,52,4.101749,0.044714,1.693843,0.063419,2.375493
4,52,4.250591,0.054610,1.689049,0.071642,2.516337
4,53,4.088278,0.048527,1.634860,0.066953,2.419276
4,53,4.219578,0.059408,1.637864,0.076526,2.542536
4,53,4.107512,0.053895,1.631131,0.071327,2.435051
4,53,4.160966,0.055776,1.639340,0.074145,2.486543
4,53,4.332855,0.051227,1.632564,0.069074,2.661014
4,54,3.976246,0.054450,1.632855,0.071660,2.303912
4,54,4.358624,0.046584,1.629234,0.066354,2.694013
4,54,4.347915,0.056303,1.634204,0.073625,2.674799
4,54,4.208353,0.050209,1.632402,0.066827,2.542412
4,54,4.534720,0.057424,1.634283,0.076704,2.856831
4,55,4.351750,0.050921,1.564193,0.069270,2.746661
4,55,4.166601,0.056773,1.570314,0.074901,2.555299
4,55,4.260455,0.055646,1.564151,0.073216,2.652349
4,55,4.407162,0.053524,1.565198,0.072204,2.798718
4,55,4.680690,0.059298,1.570573,0.076884,3.068565
4,56,4.069746,0.057318,1.571074,0.077547,2.455931
4,56,4.330679,0.053076,1.567195,0.072082,2.722827
4,56,4.265451,0.055573,1.576910,0.073569,2.656721
4,56,4.328066,0.054845,1.565410,0.073057,2.719380
4,56,3.998612,0.063190,1.574693,0.080508,2.383144
4,57,4.508337,0.049475,1.498049,0.066799,2.971727
4,57,4.305187,0.061399,1.507695,0.078945,2.756222
4,57,4.065143,0.053256,1.501252,0.071559,2.523866
4,57,4.184242,0.063433,1.512601,0.081891,2.636429
4,57,4.995204,0.050674,1.497412,0.076744,3.448613
4,58,4.317759,0.057041,1.512224,0.075440,2.774319
4,58,4.362255,0.052517,1.499027,0.077922,2.814297
4,58,4.398066,0.061107,1.508540,0.079847,2.847237
4,58,4.312126,0.062488,1.505496,0.079226,2.763859
4,58,4.652328,0.054024,1.505523,0.072142,3.109643
4,59,4.817625,0.050855,1.497841,0.067453,3.283404
4,59,4.579002,0.060558,1.502730,0.077690,3.034310
4,59,4.648732,0.049165,1.494905,0.071272,3.106044
4,59,4.741446,0.060837,1.504777,0.078893,3.194125
4,59,4.677151,0.050559,1.496758,0.067933,3.140493
4,60,4.863515,0.065445,1.444221,0.082558,3.378948
4,60,4.349690,0.058934,1.439357,0.076966,2.872670
4,60,4.803721,0.062035,1.440649,0.079669,3.322217
4,60,4.051560,0.051737,1.437704,0.070387,2.578544
4,60,4.325881,0.055478,1.442691,0.073339,2.847834
4,61,4.494525,0.055862,1.434322,0.073677,3.017785
4,61,4.629069,0.053848,1.440984,0.070974,3.156597
4,61,4.356402,0.052523,1.438922,0.069541,2.884231
4,61,3.854373,0.056266,1.439748,0.073490,2.377776
4,61,3.922329,0.057909,1.436559,0.075697,2.443130
4,62,4.020392,0.057774,1.435880,0.076758,2.544294
4,62,4.312333,0.063897,1.440770,0.082542,2.826996
4,62,4.115727,0.078430,1.456967,0.098382,2.618182
4,62,4.341476,0.081962,1.456372,0.099241,2.844525
4,62,4.123651,0.054883,1.431031,0.072445,2.652183
4,63,4.617439,0.088762,1.408528,0.107637,3.171243
4,63,4.272226,0.055196,1.376364,0.074312,2.859535
4,63,4.954632,0.066385,1.381735,0.098598,3.515958
4,63,4.157544,0.061476,1.374957,0.078285,2.742451
4,63,4.464994,0.087846,1.392367,0.106135,3.021986
4,64,4.333140,0.091848,1.409003,0.114151,2.881341
4,64,5.059076,0.108281,1.420272,0.134611,3.587003
4,64,4.795043,0.084972,1.392730,0.104156,3.353140
4,64,4.887318,0.090703,1.405519,0.113643,3.437181
4,64,4.752990,0.061193,1.372911,0.095092,3.321884
